Code_Name,EN_Name,Rarity,E2_Mat_1,E2_Mat_1_Qty,E2_Mat_2,E2_Mat_2_Qty,S1M1_Mat_1,S1M1_Mat_1_Qty,S1M1_Mat_2,S1M1_Mat_2_Qty,S1M2_Mat_1,S1M2_Mat_1_Qty,S1M2_Mat_2,S1M2_Mat_2_Qty,S1M3_Mat_1,S1M3_Mat_1_Qty,S1M3_Mat_2,S1M3_Mat_2_Qty,S2M1_Mat_1,S2M1_Mat_1_Qty,S2M1_Mat_2,S2M1_Mat_2_Qty,S2M2_Mat_1,S2M2_Mat_1_Qty,S2M2_Mat_2,S2M2_Mat_2_Qty,S2M3_Mat_1,S2M3_Mat_1_Qty,S2M3_Mat_2,S2M3_Mat_2_Qty,S3M1_Mat_1,S3M1_Mat_1_Qty,S3M1_Mat_2,S3M1_Mat_2_Qty,S3M2_Mat_1,S3M2_Mat_1_Qty,S3M2_Mat_2,S3M2_Mat_2_Qty,S3M3_Mat_1,S3M3_Mat_1_Qty,S3M3_Mat_2,S3M3_Mat_2_Qty
char_4064_mlynar,Młynar,6,30135,4,31024,5,30104,3,30083,9,30064,3,30044,6,30115,6,30074,7,31034,4,31013,3,30074,4,30054,8,30135,6,30104,5,31054,4,30063,5,30084,4,31044,8,30145,6,31034,4
char_1043_leizi2,Leizi the Thunderbringer,6,30145,4,31014,8,31054,4,31083,5,31074,4,30104,7,30135,6,31024,6,31014,4,30083,8,31094,4,31034,7,30155,6,30054,2,30014,4,31073,7,30104,4,31064,8,30145,6,31084,1
char_4214_cairn,Cairn,5,30014,9,31013,11,31084,3,31093,2,31034,3,30044,4,30165,4,31054,1,31044,3,31053,3,31064,3,31054,6,30115,4,31014,5,,,,,,,,,,,,
char_230_savage,Savage,5,30014,9,30023,18,30074,3,30053,5,30094,3,30074,6,30115,4,30104,4,30084,3,30063,2,30104,3,30084,5,30125,4,30024,4,,,,,,,,,,,,
char_137_brownb,Beehunter,4,30023,19,30103,7,30074,1,30053,4,30094,2,30074,3,30135,2,30014,2,30084,1,30063,3,30104,2,30084,2,30115,2,30074,2,,,,,,,,,,,,
char_347_jaksel,Jackie,4,30013,19,30073,12,31014,1,30013,6,30014,2,30094,3,30125,2,31034,2,31024,1,30103,3,31034,2,31014,2,30115,2,31024,2,,,,,,,,,,,,
char_164_nightm,Nightmare,5,30024,7,30083,14,30084,3,30063,2,30104,3,30084,5,30115,4,30074,5,30094,3,30073,4,30014,3,30094,6,30125,4,30034,4,,,,,,,,,,,,
char_220_grani,Grani,5,30104,7,30043,13,30064,2,30043,3,30084,3,30064,4,30135,4,30074,5,30074,3,30053,5,30094,3,30074,6,30115,4,30104,4,,,,,,,,,,,,
char_263_skadi,Skadi,6,30135,4,30014,9,30074,4,30053,8,30104,4,30084,7,30135,6,30014,7,30084,4,30063,4,30014,4,30094,9,30125,6,30014,6,30094,4,30073,7,30024,4,30104,8,30125,6,30034,5
char_1001_amiya2,Amiya (Guard),5,30014,10,30073,10,31034,4,31013,4,31024,4,30104,5,30145,4,30074,4,30054,4,31013,4,31034,4,31014,5,30145,4,30064,4,,,,,,,,,,,,
char_1037_amiya3,Amiya (Medic),5,30014,10,30073,10,31034,3,31073,1,31064,3,30084,5,30115,4,31054,4,30074,3,30033,6,31044,3,31034,5,30125,4,31024,4,,,,,,,,,,,,
char_4237_jcinta,Jacinta,5,31044,7,30073,20,31044,3,31113,3,30054,3,31104,5,30165,4,30014,1,31054,3,31053,3,31084,3,31074,5,30115,4,31034,3,,,,,,,,,,,,
char_4236_tmslot,Timeslot,5,30044,7,30063,9,30054,3,31013,2,31114,3,31064,6,30155,4,31054,1,31084,3,31093,2,31024,3,30044,5,30145,4,31094,1,,,,,,,,,,,,
char_4235_thumpy,Thumpy,6,30155,4,31074,2,31034,4,30033,4,30054,4,31104,8,30115,6,31024,6,31064,4,31063,6,31084,4,31074,8,30155,6,30054,2,30044,4,30103,3,31044,4,31094,9,30145,6,31084,1
